SNID,type,npoints_g,residuo_g,coeff1_g,maxflux_g,npoints_r,residuo_r,coeff1_r,maxflux_r
ZTFkuzaskdj,51,2,0.2897939441059862,4.797640568593314,1049.028718103006,3,0.09355493132810207,5.994983956518241,1535.1746205124423
ZTFkvcyujhy,51,1,0.0,7.456466231559759,2903.535407207709,3,0.18010287787041168,4.901583077794665,571.5293824660542
ZTFkxjeqqxk,51,1,0.0,7.456466231559759,246.6667893716172,3,0.03554700942637391,6.342990272401158,294.21356980060204
ZTFkywtzzqj,51,1,0.0,7.456466231559759,618.2031279185866,1,0.0,7.456466231559759,256.21421633304044
ZTFkzyghaml,51,2,0.35604982975617316,4.35168348038783,6059.43732489569,2,0.30503140665441664,4.833118956003588,4748.6064697878965
ZTFlaclrdkn,51,2,0.221039829886265,5.134368587034345,1573.4298121236625,4,0.47675959486747665,4.983611215142089,2227.977309624164
ZTFlbcernhb,51,1,0.0,7.456466231559759,351.10807128233677,2,0.07073268404567551,6.057028249225406,351.779004894564
ZTFlbeqeiup,51,1,0.0,7.456466231559759,204.53227263714618,1,0.0,7.456466231559759,273.76759352878094
ZTFlbglcmtf,51,2,0.04346479324997669,6.357301486129873,2136.467542242819,3,0.3185413726190873,4.311353449372963,2408.5560400175436
ZTFlbycgswd,51,2,0.3842840138455329,4.230929551975868,17143.879608156272,4,0.4456046933002584,4.707491907397532,9832.587099430155
ZTFlccllwxq,51,1,0.0,7.456466231559759,232.6402428470242,1,0.0,7.456466231559759,511.25729579997005
ZTFlczehnxx,51,1,0.0,7.456466231559759,286.97866483286685,3,0.55509480904246,3.0148213943944606,5929.754176415966
ZTFldvzmibu,51,1,0.0,7.456466231559759,158.63583407802406,3,0.4424446230341465,3.7320503242066834,8367.563112271362
ZTFleexhicc,51,2,0.18605097902090045,5.189394356622657,571.0548758341904,2,0.16519512808981607,5.341641194641082,557.5648796917952
ZTFlfwtapfy,51,2,0.003121533699387203,7.1628139880285895,692.9971208112512,4,0.3034066387735938,4.936522682884673,1069.2340905679162
ZTFlhnkwkpm,51,1,0.0,7.456466231559759,242.5184145120646,3,0.10113867989085154,5.806546325218695,411.3894090361284
ZTFlhpnmwra,51,1,0.0,7.456466231559759,935.2180172874317,2,0.06225121567558641,6.145102319971707,280.7913708662215
ZTFlhquvrje,51,2,0.09022738927848448,5.874471654226014,3365.632359832198,3,0.05845552737337771,6.010576222436301,356.6312057837709
ZTFlijptybq,51,2,0.2101201974306507,5.047208788096701,636.5991680167757,2,0.11775459519274999,5.670946073345594,383.83453079802723
ZTFlitfbebs,51,2,0.06731961461906674,6.088533340883076,340.3356809399267,4,0.022523136913056976,6.952962878497878,652.551395472407
ZTFlixfpjsy,51,2,0.025084558094614656,6.632367865481896,3436.5812355340404,2,0.01729364264056972,6.762956302280566,3649.411704327411
ZTFljkpckii,51,2,0.035560968095104784,6.4653237359719915,1092.5697006748771,3,0.20580832269235788,5.206322234645403,1203.1614696958886
ZTFlkwtqvga,51,1,0.0,7.456466231559759,169.6233155027275,2,0.04192551505402153,6.3819596244329775,329.55889040733274
ZTFlljtkgpk,51,2,0.15609772933489796,5.377526589239614,361.836645611199,3,0.4567963845122291,3.465708294530101,1268.533642016085
ZTFlmqiqtgk,51,1,0.0,7.456466231559759,179.711144767352,2,0.005945318157545874,7.049946592301508,471.66365376896584
ZTFlnalqaqg,51,2,0.11428785682063004,5.677598602186526,528.769637232478,2,0.24865160820915788,5.0154764958311375,1412.5459867410286
ZTFlnbunqnn,51,2,0.27937234443595227,4.706245624103708,782.9515048816562,4,0.32047897398808906,3.896876284457091,2074.098132032098
ZTFlnsgqyou,51,2,0.4177799489600503,4.163764107185497,4174.477442200669,3,0.46111357630105276,3.5373071162891,6207.360559671557
ZTFlnxgfgtd,51,1,0.0,7.456466231559759,1381.5836442266573,2,0.3222409207024565,4.564661310218942,1009.3321236513387
ZTFlofqetbc,51,2,0.3375941737523412,4.433221552287728,5930.26167385076,4,0.40605095409211656,4.949319776275615,6266.633795146002
ZTFloinssus,51,1,0.0,7.456466231559759,308.48877384224687,1,0.0,7.456466231559759,169.80660189879958
ZTFloyqzdlz,51,4,0.522646962179382,3.034241483801082,18787.578335664966,3,0.2178966062092632,4.643803303509451,6781.4969248907155
ZTFlpbrklgo,51,2,0.013560092627797412,6.84317448104652,329.7630728052538,2,2.0663272938344425e-06,7.463975256015108,345.2661247987938
ZTFlqdpczpn,51,1,0.0,7.456466231559759,284.1074771929167,3,0.34065424670318667,4.033483144702199,1189.0813402609112
ZTFlsnzlfeb,51,1,0.0,7.456466231559759,304.28120292308967,1,0.0,7.456466231559759,343.49683003903266
ZTFltlqratc,51,3,0.2721385657593906,4.571977379402166,784.925227920029,3,0.5060550633151967,3.4132868294083707,12747.508824544158
ZTFltmmueik,51,1,0.0,7.456466231559759,267.536148842107,1,0.0,7.456466231559759,176.49197348278722
ZTFltwaapaq,51,1,0.0,7.456466231559759,1464.2845716343784,2,0.2507029263334844,4.905772298019846,715.4037504805538
ZTFlulujaki,51,1,0.0,7.456466231559759,263.0638739980516,1,0.0,7.456466231559759,193.91353235439914
ZTFlvhnpunu,51,1,0.0,7.456466231559759,3398.720200685522,3,0.13973574707211045,5.37748306973272,1793.8031077544422
ZTFlwhgvzdq,51,1,0.0,7.456466231559759,1159.9006611401965,3,0.42394924205670825,3.718454750859158,2474.1209305283114
ZTFlxgeegdk,51,3,0.11407299179404999,6.180195282141248,4598.56665190475,2,0.23127727504859308,4.983208279949837,6355.506610514497
ZTFlygaxoqs,51,2,0.1117406790727491,5.699534193003561,876.2531907826318,2,0.2259461249342215,4.983157820217569,3894.287916896255
ZTFlzkypocp,51,1,0.0,7.456466231559759,201.658137768483,2,0.061904909928890854,6.148754989288388,908.907975924834
ZTFlznhtqwo,51,2,0.39186687838724277,4.267514642986453,3235.899314446833,4,0.5085822789255374,2.979454819980207,4447.792174405076
ZTFlzrydwnx,51,4,0.456837050544862,3.390896587490553,29027.20403596656,4,0.18954556647766277,5.583787065789012,37232.31402786252
ZTFmbbzanei,51,1,0.0,7.456466231559759,354.14914147405085,1,0.0,7.456466231559759,260.7060736758224
ZTFmbltpphf,51,2,0.02640810376579074,6.600028828903033,243.96071492319035,1,0.0,7.456466231559759,203.33592248973613
ZTFmcbsfjmw,51,2,0.025666411870305977,6.612141333262225,3379.054983655957,3,0.41704120384414733,3.7511478050586713,11427.655544486968
ZTFmdoyuxqn,51,4,0.6571232087671042,2.4383774367827087,67296.76470235849,3,0.1753276875069197,4.969548218215637,16796.749658928595
ZTFmduzsbzd,51,3,0.0859812055495258,6.122276173998665,491.0857452137798,1,0.0,7.456466231559759,470.5596996627137
ZTFmezqggus,51,1,0.0,7.456466231559759,392.0157737463066,2,0.08964331939843141,5.888710271167661,402.7292109137342
ZTFmfadaqdx,51,1,0.0,7.456466231559759,198.30442835856545,2,0.20672106825379674,5.0824507672889645,493.69162905302505
ZTFmfhmvsgb,51,1,0.0,7.456466231559759,205.8347115228926,2,0.068202583447711,6.09807291982975,320.6881771703533
ZTFmgqkuran,51,1,0.0,7.456466231559759,216.9628382672256,2,0.10391549678875447,5.762169518089088,383.4342626601584
ZTFmigcpjqv,51,3,0.35167151998059826,4.048120030075119,1285.9431176624703,3,0.2647251644524417,4.78255370902696,5613.905048023217
ZTFmjqejdhj,51,2,0.1668779888389623,5.304996089056942,5020.096175066386,4,0.47121764102108954,4.33602722358351,5330.262972109731
ZTFmkawglvd,51,1,0.0,7.456466231559759,935.2455399872985,1,0.0,7.456466231559759,301.79982561033074
ZTFmkfbjjwb,51,3,0.4297226967616238,3.7192819546421347,2445.6416899238684,3,0.08176485142916089,5.731771399740241,716.6502601940515
ZTFmkjdggxa,51,1,0.0,7.456466231559759,218.31066498310756,2,0.09237848418307727,5.858988822687977,398.1417419704099
ZTFmkjrakre,51,3,0.550105737028274,3.0890927938443897,4006.1453392372164,3,0.30147976637115603,4.20775131958293,8146.189621817063
ZTFmlaaltck,51,2,0.03452135355922264,6.479919080845288,451.1386984488233,2,0.0310220929718337,6.5363991129698515,687.1898100088163
ZTFmlbyxvfw,51,2,0.18375291180454692,5.206961029164337,876.7694722127845,3,0.45902282792899013,3.483468676289993,4496.641631476767
ZTFmnebkbau,51,2,0.0014041962818003501,7.25897813401075,258.60900391741535,3,0.15176306084668717,5.482533339715705,398.8571712734024
ZTFmnnvaxyd,51,1,0.0,7.456466231559759,162.12097174673687,3,0.05104916433485596,6.358991184057187,312.4450877247461
ZTFmnrkewfc,51,2,0.14606927027293776,5.4454155405467395,1216.4828653606464,1,0.0,7.456466231559759,1099.3242821289193
ZTFmoliwjrl,51,3,0.4285347513922347,5.3729811882216,20622.42527020925,3,0.23749282211462813,5.647994647900321,33720.76258675377
ZTFmoqpswnk,51,1,0.0,7.456466231559759,489.2892665831174,1,0.0,7.456466231559759,666.8088723486521
ZTFmpwtpcsj,51,1,0.0,7.456466231559759,716.6582125290803,3,0.340688924714717,4.062881574620319,1033.5469565093504
ZTFmqaybziq,51,1,0.0,7.456466231559759,5104.858984482364,3,0.301634742855921,4.2984494060864975,6522.1572148347
ZTFmrxzttnp,51,3,0.4433201285053806,3.5359280291951922,9055.157774984045,3,0.38123069160684,3.891914640388312,7022.694864696991
ZTFmsatfblg,51,1,0.0,7.456466231559759,5612.646916347056,4,0.35438474564317257,3.990233849985774,2293.67170262427
ZTFmsjkbtwf,51,2,0.2349923879705243,4.905701020848314,14328.044578922363,3,0.12683438827794088,6.003710436998577,21855.511701363583
ZTFmsuypaig,51,3,0.20216711744463736,4.731078975221375,388.8580008402914,2,0.08815053738545285,5.89597335171898,455.4699350715672
ZTFmtvbyjjv,51,1,0.0,7.456466231559759,286.809222909233,1,0.0,7.456466231559759,419.3732179377798
ZTFmuabxylr,51,1,0.0,7.456466231559759,266.56746766587867,2,0.20236255544670712,5.125547331000717,1181.9487738822127
ZTFmwbmbqum,51,2,0.00028545811128416053,7.367389314999706,166.93028839944725,1,0.0,7.456466231559759,392.5370969835788
ZTFmwkfrmdy,51,2,1.3170493782867444e-06,7.46245851299191,305.17638380932317,4,0.1669730966639834,5.851946852351231,849.4356140664441
ZTFmwypcnly,51,3,0.4817921405305736,3.337662571758537,2616.1839863962973,3,0.03807674266066052,6.512423983302018,1670.3771160814708
ZTFmwytzgfj,51,1,0.0,7.456466231559759,1126.321880735944,4,0.41715310775265957,3.5538975909230723,3873.4437916014076
ZTFmxeuxult,51,2,0.09917778374570813,5.799358332730175,1610.0340867211755,3,0.27151859465025296,4.960406217446216,1749.2191402122007
ZTFmxzrydbi,51,4,0.26250351249886833,6.339361999166659,3955.4471576780506,4,0.3327358125623307,4.201625655526652,10656.375288575717
ZTFmygdtnxi,51,1,0.0,7.456466231559759,472.9281463073481,2,0.23918020236984097,5.13348275034509,880.5862914990483
ZTFmymrkoce,51,2,0.19215726105296826,5.152491513262695,3267.4531561034923,3,0.3235157211363494,4.333751419245805,5723.666624986636
ZTFnavvvgin,51,2,0.2104836269335713,5.04889554827445,724.6194088725864,4,0.3143821541039144,4.064660379739733,1762.0772039524124
ZTFnbydatoc,51,1,0.0,7.456466231559759,383.80186980390977,3,0.1588215757520966,5.061939695483294,693.4565172364842
ZTFneuzdflt,51,3,0.3682325635926552,3.8448909247927165,2190.9243673055366,3,0.28221293581420964,6.100002570408764,2106.8187805424513
ZTFnfjczpci,51,3,0.4321811213308865,3.593465605084126,2552.66300894425,3,0.2875933220717935,5.234995956425298,3062.8832781656233
ZTFnfjjpfvy,51,1,0.0,7.456466231559759,484.557193009069,1,0.0,7.456466231559759,525.076578632782
ZTFnfokfumf,51,2,0.0001579678821753995,7.3901845006706575,599.3236432304718,2,0.15074503974975548,5.4291911201528835,655.7385073376225
ZTFnggiaqfk,51,1,0.0,7.456466231559759,535.0233446219,4,0.28719112410780206,4.196665927041421,818.94395233082
ZTFngkujmfw,51,1,0.0,7.456466231559759,159.1600763704431,1,0.0,7.456466231559759,181.43284205385677
ZTFnhcraktz,51,2,0.29659887655449896,4.604763532935998,1583.9771317394827,4,0.4764848133903944,4.657408126081046,4362.252403796051
ZTFnifvldzr,51,2,0.23431318795969597,4.90938993484984,2074.6767300513493,3,0.4155163718403714,3.6827739076610904,1210.4060658028727
ZTFniwphsjc,51,3,0.45816517770702414,3.5232266050486283,16524.84045126821,3,0.36221766166825414,3.9484627698022408,21193.5149830843
ZTFnjkmmhge,51,1,0.0,7.456466231559759,408.354007608552,1,0.0,7.456466231559759,170.53931356310505
ZTFnkebgbyh,51,1,0.0,7.456466231559759,362.5054331939915,1,0.0,7.456466231559759,319.74630376262644
ZTFnkggomax,51,1,0.0,7.456466231559759,220.56113031760466,3,0.09857645430669401,5.874750764691125,563.4038195810593
ZTFnklcdvpa,51,2,0.4063577466883011,4.139583651403621,2771.2383277830227,3,0.03582979531652226,6.6324866355813885,232.98215320781784
ZTFnkuilmfo,51,1,0.0,7.456466231559759,467.0492396457027,3,0.11691106050417271,5.610851772433192,1316.8216764016759
ZTFnmfbhtia,51,2,0.016626674370927262,6.777358788262098,227.76308064346148,3,0.210986477104178,5.169255004296326,556.3817064264041
ZTFnptyvdcc,51,1,0.0,7.456466231559759,172.02417236444452,3,0.15356774888212635,5.2636729203076635,596.4245492986811
ZTFnqdeuwns,51,2,0.03956856647409821,6.417823152428112,381.04180037341405,3,0.2619723872291292,5.291029364211752,748.8749064421681
ZTFnqisxbuh,51,1,0.0,7.456466231559759,454.10055217288146,4,0.38659910461328717,5.112955090857584,748.8413809035435
ZTFnqmbjjze,51,3,0.491683765406038,3.3270592706406394,5013.512258629136,3,0.3330963211241939,4.767632774634543,4864.645284634534
ZTFnrjpkikw,51,1,0.0,7.456466231559759,349.3128449837617,2,0.3008932392059463,4.60228174951619,2655.3332877102794
ZTFnrxwzjhg,51,2,0.006629043092132241,7.028046949661935,237.67910118769035,2,0.0002874745097703554,7.367051492337985,504.9549499206658
ZTFnrzqkglj,51,1,0.0,7.456466231559759,651.3285433696993,4,0.423464370452302,3.449740076787987,3901.9919013765857
ZTFnsaqayvp,51,1,0.0,7.456466231559759,331.29580951264336,1,0.0,7.456466231559759,649.8961703130522
ZTFnsgrpens,51,1,0.0,7.456466231559759,251.61665606193935,2,0.11184891860678796,5.698683457728285,625.283297367798
ZTFnsjoiyek,51,2,0.000444214711254132,7.563834294069009,841.9206041240639,3,0.042826381232341254,6.563563019947227,1473.558859522734
ZTFnsrggbiz,51,2,0.27949848006621375,4.705624836704201,1209.631447176963,3,0.25088431680536416,4.515717351632706,803.176943739011
ZTFntegfwbq,51,2,0.05453153177044059,6.2252967833284805,340.262575411334,1,0.0,7.456466231559759,160.22258018261232
ZTFntwbqzpf,51,2,0.17172998189344302,5.278393532623215,479.33186791403944,3,0.3250792115113669,4.031805704088085,3790.0358956231203
ZTFnxbxebba,51,2,0.21322722975125727,5.029461396004689,661.7133706417106,3,0.36559765177619474,3.9329978995470825,1849.090493460389
ZTFnxmgowom,51,1,0.0,7.456466231559759,1821.051611293076,4,0.4959335420805143,3.3884257160915134,3674.0904090725076
ZTFnxriwems,51,1,0.0,7.456466231559759,420.5674555506183,2,0.21816412775925356,5.001525676800029,953.5860828147579
ZTFnzfzmkxk,51,2,0.004181898612940719,7.116578053677688,341.19086240286134,3,0.14153274649505285,6.041489414551336,764.713907277157
ZTFnzoopqxw,51,2,0.15317833530066338,5.420012729041008,748.289543239993,3,0.18151584633835163,5.062421111749926,787.7366144721183
ZTFoajtfgac,51,2,0.17905209004784167,5.2279002733788635,483.9141020151763,1,0.0,7.456466231559759,353.3014190140048
ZTFoasyqanw,51,1,0.0,7.456466231559759,1946.7758200040034,4,0.4344793088387768,3.347341120211849,5005.329287502847
ZTFobpmslkc,51,3,0.46048705549326696,3.3493740367893405,5099.947344635031,4,0.307442565607823,4.354476307459762,4777.85338330828
ZTFobquhftf,51,1,0.0,7.456466231559759,188.95883910081685,2,0.015803188202895255,6.8059702156460675,223.4090222374609
ZTFockhqfvh,51,1,0.0,7.456466231559759,786.3866106228992,3,0.2630046561572493,4.600595539010502,858.110002342994
ZTFocrnrmjc,51,2,0.1460057481269568,5.448139882078946,1185.640462769141,2,0.04687180956431638,6.315034763093087,1775.4767447750494
ZTFoczbnehz,51,1,0.0,7.456466231559759,443.1374689103938,1,0.0,7.456466231559759,753.9559621227056
ZTFofjeiojy,51,4,0.41324373457456376,4.015131228302768,3804.045094835081,3,0.2835985237273241,5.632495637530048,1761.9229320753554
ZTFofpowsdo,51,1,0.0,7.456466231559759,589.5926687483133,1,0.0,7.456466231559759,315.1671563890511
ZTFoglsnfib,51,1,0.0,7.456466231559759,7775.082343203649,3,0.48044540939954494,3.4861662582916506,7225.126444099469
ZTFojejwlkv,51,2,0.24241184087561612,4.865746083430663,818.353156548676,3,0.3466587138602065,4.923883171203594,3246.7064291548368
ZTFojkdmska,51,3,0.4211593302525491,4.85187417682527,11354.911907325222,3,0.02754173603138057,6.4664114971364235,1070.7158175392663
ZTFonkrifse,51,4,0.4451267408520927,4.435550149446232,4490.264009820765,2,0.030321942351184693,6.539371277897712,914.6677435458857
ZTFoolztljg,51,1,0.0,7.456466231559759,162.718428568412,3,0.33742856482248174,5.3311100984053095,1177.410795646777
ZTFoqnsazmp,51,4,0.4513082492574293,3.320602624541025,9736.88355481321,4,0.41484932178473444,4.282180254139328,18094.85255149592
ZTFordpqnxz,51,1,0.0,7.456466231559759,2028.8011834482465,3,0.17522705297282745,5.398564740302177,2320.4391269502225
ZTFovcancxa,51,3,0.5366710800418593,3.1093095076910267,2633.159582492733,3,0.273316373872172,5.592723480410901,14251.951827762265
ZTFovhjevtc,51,1,0.0,7.456466231559759,180.0362632503606,3,0.19983531234601706,5.079717995408743,899.4997212561826
ZTFovtoxddb,51,1,0.0,7.456466231559759,517.628592415194,4,0.31449586536900265,4.27869101876985,1048.367151313337
ZTFovtwrksn,51,3,0.17299915466804594,5.646793345270944,874.9893086872711,3,0.3633203118656063,3.9042343328402715,1204.1697877665451
ZTFoykmdgch,51,1,0.0,7.456466231559759,319.7083282335759,2,0.10827955737628642,5.7269583510377755,633.0667034596116
ZTFozfamuch,51,1,0.0,7.456466231559759,318.42186005292467,1,0.0,7.456466231559759,271.30237001867096
ZTFpbascach,51,2,0.2791584661372873,4.707298564987721,1414.0398215222467,3,0.10517382350823987,5.500890810312693,848.1338915560359
ZTFpbpplkdu,51,3,0.3231367198889913,4.076894963357745,2958.4221238597374,3,0.17425323179772315,4.992844186620108,3719.285359346813
ZTFpdmkzvsz,51,1,0.0,7.456466231559759,415.0152665694822,4,0.33254439620052567,3.8083448951395495,679.4496464512517
ZTFpdnfkhap,51,2,0.019419193484393766,6.72320422608265,209.79432778752746,1,0.0,7.456466231559759,202.92034862983556
ZTFpdxghtzu,51,1,0.0,7.456466231559759,588.2200614472383,1,0.0,7.456466231559759,344.98307776990583
ZTFpejhwfnv,51,1,0.0,7.456466231559759,175.38444926751475,4,0.10999691476466755,6.01711366480756,690.2783607386954
ZTFpekbgucy,51,2,0.3543931295843512,4.3480882763585305,4371.753159137194,3,0.3187088786703951,4.150786601344886,4837.182907378568
ZTFpfrdqrft,51,2,0.32709735255285466,4.470191992597413,930.514121660261,4,0.47089692970924346,3.1691879135830616,1896.836886593944
ZTFpfyknmtb,51,2,0.2880706549765691,4.646060608033809,978.8676107332592,4,0.44513087394073914,4.28395590648935,2555.5250899773537
ZTFpgodfktt,51,1,0.0,7.456466231559759,183.681580196788,1,0.0,7.456466231559759,491.2984651962941
ZTFphcnzija,51,1,0.0,7.456466231559759,168.28305046765766,1,0.0,7.456466231559759,327.4056614100562
ZTFphlbgkxe,51,4,0.4180165331767597,4.866686069240285,1387.583494058174,4,0.18029253413588037,5.5415768633310405,2252.3681168605344
ZTFphofjfaq,51,2,0.1330318252705095,5.542440985031673,520.7256717998627,2,0.2469901177311335,5.023645513879426,1039.1215322275377
ZTFphpmmiln,51,2,0.2623773826119246,4.791209656241405,2419.948735517307,3,0.3367676456386559,4.461681063989168,4313.990761382017
ZTFphqlkjpk,51,1,0.0,7.456466231559759,1208.2412059936273,4,0.12418120792069512,5.243297592956812,2556.983830305846
ZTFphyjjlfu,51,1,0.0,7.456466231559759,293.6900072668626,4,0.3162115249412587,5.487842785681897,1492.32708291784
ZTFplahukjb,51,1,0.0,7.456466231559759,372.69610376091686,2,0.07389504473922003,6.0229286483276985,558.1286381308038
ZTFplrgmpov,51,2,0.0002857878660056218,7.367431862043944,225.23145133257256,1,0.0,7.456466231559759,287.1767128583936
ZTFpmonnqpf,51,2,0.03050071362422249,6.536054772163583,577.7816516733442,1,0.0,7.456466231559759,1163.0323350692704
ZTFpmpebvhx,51,2,0.3360424754909418,4.7334094956662724,5258.4460333148945,3,0.07590536982687826,5.8561191982825,3400.487528516882
ZTFpmtainnk,51,1,0.0,7.456466231559759,193.7386065084139,3,0.4085482721620539,3.8971972789197222,3487.5959111358666
ZTFpnyrawyr,51,2,0.06263530748037642,6.141062964456196,264.45031044750976,1,0.0,7.456466231559759,196.38956304581754
ZTFpobfzjev,51,3,0.5320853715746738,3.152895295125476,7948.744049804841,3,0.449723569998308,3.644129632068949,19839.606596643887
ZTFpobuford,51,1,0.0,7.456466231559759,279.0175940792466,2,0.12648261112067538,5.6059570805423915,366.86508337961095
ZTFpomillfw,51,1,0.0,7.456466231559759,424.3214399352225,2,0.12521416065678553,5.596624309987324,848.141420565888
ZTFposgogea,51,1,0.0,7.456466231559759,167.3584585060878,2,0.00018810854943568627,7.385102082282639,182.3642799695955
ZTFppculfwc,51,1,0.0,7.456466231559759,376.6585134564965,4,0.3299489098344913,3.8460539278545367,1886.4953553282096
ZTFpptnflal,51,1,0.0,7.456466231559759,166.47273199431436,2,0.0013390282931497488,7.2653990707861835,219.5739115876143
ZTFpqzbvxav,51,1,0.0,7.456466231559759,221.38990872783432,2,0.07908715617371122,5.976688227441792,621.2767766380289
ZTFprulfbgo,51,1,0.0,7.456466231559759,253.54765351368562,2,0.29260276759733916,4.784786326781269,7386.34414083128
ZTFptawtknj,51,1,0.0,7.456466231559759,267.5284654905058,1,0.0,7.456466231559759,407.4444502978891
ZTFptygphsi,51,1,0.0,7.456466231559759,277.23910212375404,1,0.0,7.456466231559759,1391.981994980678
ZTFpuxskvko,51,1,0.0,7.456466231559759,188.25160719456122,2,0.09217961596207656,5.860709237637943,817.0826771115364
ZTFpuyqvbyq,51,1,0.0,7.456466231559759,356.8895787464949,1,0.0,7.456466231559759,367.2023835003624
ZTFpwckgvdk,51,1,0.0,7.456466231559759,337.93136883278004,2,0.004556182726502453,7.101289787845091,595.373300736577
ZTFpwfenirq,51,2,0.4412508904207944,3.9880279518332347,4703.257693441818,2,0.31732197322470407,4.9969925979801335,9148.090115896623
ZTFpxbarfox,51,3,0.04539208162886107,6.239748606392321,919.2202696962049,4,0.2561493795034038,4.840921305502227,1039.6333062823223
ZTFpxosubsu,51,1,0.0,7.456466231559759,382.96068794253586,3,0.33791842141454587,3.998768927968615,1740.3367865846064
ZTFpymzhkzc,51,1,0.0,7.456466231559759,163.41232465130878,2,0.26836473684850387,4.817454188790697,729.0090188935193
ZTFpyuyjukk,51,2,0.25081816320198297,4.821208601895272,2780.662533868313,2,0.026934877036123444,6.592108952902738,292.28620309735317
ZTFpywibutf,51,2,0.14419650016672894,5.4583490804069585,649.4362797568626,3,0.38622000723693595,3.842565376262604,3402.159096655995
ZTFpzmnumsq,51,2,0.213341117735042,5.032608250240172,1187.7289127151812,3,0.49125769300782574,3.4135950190148145,2782.4427564177035
ZTFqazjtzkx,51,1,0.0,7.456466231559759,1709.5405062091993,2,0.14685487124498076,5.462489875927795,369.21006891121976
ZTFqbsnveli,51,2,0.349686476568418,4.379553035768599,4784.574085571863,3,0.23051144387776493,4.658516265665326,3358.01694663358
ZTFqcdqofqp,51,2,0.2989256468153232,4.5828359059801755,3742.4361063847614,2,0.09039480081894216,5.886599090246714,490.6567360071725
ZTFqcerhixq,51,2,0.08498495971904156,5.922504150014074,357.93943910850027,2,0.08489497155095727,5.9250604128941715,305.64564192958534
ZTFqcexjetx,51,1,0.0,7.456466231559759,200.22824043300238,3,0.1454391289138338,5.2051340479837975,929.7345976794007
ZTFqcqxltwm,51,1,0.0,7.456466231559759,1253.9437292900207,3,0.32137789455773874,5.259684065438592,1466.658254737791
ZTFqddlkhhb,51,1,0.0,7.456466231559759,187.9802764783333,4,0.26237251900841,4.37735569804314,957.574187701721
ZTFqgexzphk,51,2,0.006770902503512383,7.022523195290104,539.083835960352,3,0.2209839472358075,4.792505132110252,1015.5773351942446
ZTFqhhuyzpz,51,2,0.018536145362323172,6.738941739203602,262.8871111647658,1,0.0,7.456466231559759,660.1872366115201
ZTFqhshkmbz,51,4,0.1891315366044976,6.221451188201661,656.0037903945341,4,0.21718723447621763,5.260399961624073,1006.9621229475727
ZTFqionlsdk,51,1,0.0,7.456466231559759,458.44685967891485,2,0.2178280376258262,5.012605881753828,1064.628015971359
ZTFqivzceki,51,1,0.0,7.456466231559759,247.49216073273757,3,0.2238968457097255,5.312400233805819,1025.685347475677
ZTFqjjjcwyx,51,2,0.19036285341357345,5.163274261797078,863.3520408359889,3,0.3448766330857242,4.160189995877774,2022.0165471983162
ZTFqmalijup,51,1,0.0,7.456466231559759,2443.652767108376,3,0.130513931155424,5.550183278609823,396.2568982202271
ZTFqmkrkefz,51,1,0.0,7.456466231559759,163.0309678083444,3,0.030257353472886855,6.694733542286836,311.2756259033332
ZTFqmqymdhs,51,1,0.0,7.456466231559759,180.1401298936558,2,0.0010515028925027954,7.285570091893784,254.4533600286454
ZTFqmvxrfdy,51,2,0.1887134427515518,5.170630555441145,639.2922311899548,1,0.0,7.456466231559759,379.8437252265214
ZTFqnjmecfy,51,1,0.0,7.456466231559759,3526.822711650557,2,0.2584595715844103,4.801937175792082,4261.589136391412
ZTFqpsyqlhd,51,2,0.32533811353336173,4.478233410615062,990.884162590009,3,0.4395852002721682,3.647957483191687,2124.272648916075
ZTFqrdxvfol,51,2,0.21425443779469378,5.020852011891408,2229.2113567067568,3,0.07284198381482862,5.827057553469808,334.5536921011328
ZTFqribfywi,51,2,0.023189460870925528,6.653915781267955,4107.809533537439,3,0.16333921520230468,5.495963858588586,30522.116724366693
ZTFqrrvozib,51,2,0.25640231844168165,4.799225744662204,584.6347520697583,3,0.3679447792824211,3.951665746579219,1441.8204847340194
ZTFqrzvegvh,51,1,0.0,7.456466231559759,2230.0889549315452,4,0.3539016861743092,4.688488570322492,4343.067562720892
ZTFqsuxrqpj,51,1,0.0,7.456466231559759,312.23940286917656,2,0.06869062412051975,6.1406371419163,306.75365737327013
ZTFqtcvbind,51,1,0.0,7.456466231559759,420.1315104635296,3,0.3863064838519136,3.8858840551693192,1293.6394782102136
ZTFqtjmljan,51,2,0.13020275169352366,5.559937656322209,615.3663334019867,3,0.4433860799087107,3.6396164307495797,7602.330660004738
ZTFqtwycrah,51,4,0.5516449040760036,2.7794787426909378,3612.743270023888,4,0.45531190809529765,4.978850605593789,5414.4596027668185
ZTFqvhpyikw,51,1,0.0,7.456466231559759,1068.2246948421935,1,0.0,7.456466231559759,673.9442042857597
ZTFqvqkcvyx,51,1,0.0,7.456466231559759,1505.8868456486632,4,0.30446846161570734,4.058838446803105,1747.5350601315536
ZTFqwmongov,51,1,0.0,7.456466231559759,191.5498760004195,1,0.0,7.456466231559759,253.82504209089558
ZTFqxdkmtip,51,1,0.0,7.456466231559759,332.1676243212463,3,0.41107925160986747,5.116559718018826,3161.8314271039226
ZTFqxqspmkc,51,1,0.0,7.456466231559759,199.57977294005414,2,0.1386682710622225,5.617245898779744,572.1935947551976
ZTFqycaette,51,1,0.0,7.456466231559759,26585.633856819684,2,0.08254213889938446,5.952086910676469,3134.3559038500202
